Ereco,mask,side
0.00161271704101563,True,
0.000119017890930176,True,
0.00230711694335937,True,
0.000398496002197266,True,
0.000222378005981445,True,
0.0071842880859375,True,
0.000068537498474121,True,
0.000038153198242187,True,
0.000127292518615723,True,
0.000984513977050781,True,
0.003085849609375,True,
0.000201091033935547,True,
0.000032218479156494,True,
0.0009376240234375,True,
0.000101171119689941,True,
0.000134412078857422,True,
0.002124587890625,True,
0.00283265209960937,True,
0.0036628701171875,True,
0.000091225837707519,True,
0.000759929077148438,True,
0.00107269201660156,True,
0.000283268798828125,True,
0.001061123046875,True,
0.000769368835449219,True,
0.000431092010498047,True,
0.000125470878601074,True,
0.00109471704101563,True,
0.00251033349609375,True,
0.000245946502685547,True,
0.0010069453125,True,
0.000350514007568359,True,
0.000175687072753906,True,
0.000111770080566406,True,
0.00458391796875,True,
0.000256869995117187,True,
0.000313146392822266,True,
0.000849216003417969,True,
0.0007208740234375,True,
0.000144134994506836,True,
0.000335139892578125,True,
0.000111358001708984,True,
0.000222878005981445,True,
0.000158734405517578,True,
0.000082712409973145,True,
0.00127238403320313,True,
0.00013688720703125,True,
0.000710633605957031,True,
0.000237390197753906,True,
0.00148469201660156,True,
0.00537295654296875,True,
0.000114537887573242,True,
0.000262824005126953,True,
0.00123659899902344,True,
0.000101289581298828,True,
0.001390376953125,True,
0.00255405810546875,True,
0.00177218493652344,True,
0.00156346105957031,True,
0.000957050476074219,True,
0.006785748046875,True,
0.000346091094970703,True,
0.000549035461425781,True,
0.000927030029296875,True,
0.00703311572265625,True,
0.000691786315917969,True,
0.0032581650390625,True,
0.000291123077392578,True,
0.00249627075195312,True,
0.00219751489257813,True,
0.00008371997070313,True,
0.000263298431396484,True,
0.000840674011230469,True,
0.00146603796386719,True,
0.0015022294921875,True,
0.00118781103515625,True,
0.000280777770996094,True,
0.000088300842285156,True,
0.000643586975097656,True,
0.000178894607543945,True,
0.00169387902832031,True,
0.000141571563720703,True,
0.00008240123748779,True,
0.0055540380859375,True,
0.000133435836791992,True,
0.000084848602294922,True,
0.00016827001953125,True,
0.000147757064819336,True,
0.000198274993896484,True,
0.000148108001708984,True,
0.000270814239501953,True,
0.000872307983398438,True,
0.00397076293945313,True,
0.00126550903320313,True,
0.000601470092773438,True,
0.0016245283203125,True,
0.0004718330078125,True,
0.00230556909179688,True,
0.000404667388916016,True,
0.000088336090087891,True,
0.000088150299072266,True,
0.00228068188476563,True,
0.000819799011230469,True,
0.000140624420166016,True,
0.000305921203613281,True,
0.00108442004394531,True,
0.000237123504638672,True,
0.00141833312988281,True,
0.000056152481079102,True,
0.00357017504882812,True,
0.00623921240234375,True,
0.000455090209960938,True,
0.000185339599609375,True,
0.000368194915771484,True,
0.00314373999023437,True,
0.000294334991455078,True,
0.000831140380859375,True,
0.000222490005493164,True,
0.000184223007202148,True,
0.00498473388671875,True,
0.000131675384521484,True,
0.00292447192382813,True,
0.000242658004760742,True,
0.000769775329589844,True,
0.00198862353515625,True,
0.0052623349609375,True,
0.00618713720703125,True,
0.00119126550292969,True,
0.000395388397216797,True,
0.00407757104492188,True,
0.000463173614501953,True,
0.000224840744018555,True,
0.00225691650390625,True,
0.000188042114257813,True,
0.00138261938476563,True,
0.000093047836303711,True,
0.0061784716796875,True,
0.00411313037109375,True,
0.00333027001953125,True,
0.000439419006347656,True,
0.000266884094238281,True,
0.001760310546875,True,
0.00116493896484375,True,
0.000934056030273437,True,
0.007186205078125,True,
0.00250487329101562,True,
0.00124786755371094,True,
0.000305599914550781,True,
0.000116067413330078,True,
0.000283402191162109,True,
0.000333927001953125,True,
0.00053764599609375,True,
0.000096915687561035,True,
0.0061346953125,True,
0.002841306640625,True,
0.00080021630859375,True,
0.000153517974853516,True,
0.0039728857421875,True,
0.000117950248718262,True,
0.00265545092773438,True,
0.00130261804199219,True,
0.00013769743347168,True,
0.00185113891601563,True,
0.000154754196166992,True,
0.00014842399597168,True,
0.00065251611328125,True,
0.007964166015625,True,
0.000210020202636719,True,
0.000369805908203125,True,
0.000250210815429687,True,
0.000105589256286621,True,
0.000411433410644531,True,
0.000134953414916992,True,
0.00002972809982300,True,
0.00017030549621582,True,
0.00205195141601562,True,
0.000068688041687012,True,
0.0043407802734375,True,
0.00124615625,True,
0.00337643359375,True,
0.00144237841796875,True,
0.000355440399169922,True,
0.000121700866699219,True,
0.000048588500976563,True,
0.004819056640625,True,
0.000312024810791016,True,
0.000139925735473633,True,
0.0071451279296875,True,
0.00353957690429687,True,
0.00742655126953125,True,
